Prevalence of obesity (both sexes) - WHO (2019),undernourishment,gdp,Year,Country_id,Disease_id
14.7,0,6023.379562,1993,181,7579
15.2,0,6095.682127,1994,181,7580
15.7,0,6131.297603,1995,181,7581
16.2,0,6468.616998,1996,181,7582
16.7,0,6727.4545,1997,181,7583
17.2,0,6963.760802,1998,181,7584
17.7,0,7305.146991,1999,181,7585
18.2,0,7573.929213,2000,181,7586
18.7,4.4,7791.955558,2001,181,7587
19.2,4.5,7832.080845,2002,181,7588
19.7,4.5,8138.211054,2003,181,7589
20.2,4.4,8578.441655,2004,181,7590
20.7,4.3,8802.943118,2005,181,7591
21.3,4.3,9179.489146,2006,181,7592
21.8,4.1,9698.423639,2007,181,7593
22.3,3.9,10003.29949,2008,181,7594
22.9,3.7,10195.57651,2009,181,7595
23.4,3.5,10436.3656,2010,181,7596
24,3.3,10120.67717,2011,181,7597
24.6,3.2,10404.22409,2012,181,7598
25.1,2.9,10579.12288,2013,181,7599
25.7,2.7,10767.02765,2014,181,7600
26.3,<2.5,10765.88625,2015,181,7601
26.9,<2.5,10761.51453,2016,181,7602
8.6,0,0,1975,182,7603
8.9,0,0,1976,182,7604
9.3,0,0,1977,182,7605
9.6,0,0,1978,182,7606
10,0,0,1979,182,7607
10.4,0,0,1980,182,7608
10.8,0,0,1981,182,7609
11.3,0,0,1982,182,7610
11.8,0,0,1983,182,7611
12.3,0,0,1984,182,7612
13,0,0,1985,182,7613
13.6,0,0,1986,182,7614
14.2,0,0,1987,182,7615
14.9,0,0,1988,182,7616
15.6,0,0,1989,182,7617
16.3,0,11400.17814,1990,182,7618
16.9,0,11289.90986,1991,182,7619
17.6,0,11665.21327,1992,182,7620
18.2,0,12357.18159,1993,182,7621
18.8,0,11594.01885,1994,182,7622
19.4,0,12310.20184,1995,182,7623
20,0,13010.25689,1996,182,7624
20.5,0,13776.05667,1997,182,7625
21.1,0,13874.09019,1998,182,7626
21.6,0,13197.75597,1999,182,7627
22.2,0,13862.05043,2000,182,7628
22.7,<2.5,12842.35786,2001,182,7629
23.3,<2.5,13468.49905,2002,182,7630
23.9,<2.5,14020.93611,2003,182,7631
24.5,<2.5,15161.62025,2004,182,7632
25.1,<2.5,16309.68325,2005,182,7633
25.7,<2.5,17250.77173,2006,182,7634
26.3,<2.5,17901.47793,2007,182,7635
26.9,<2.5,17836.80519,2008,182,7636
27.6,<2.5,16783.44147,2009,182,7637
28.2,<2.5,17959.25911,2010,182,7638
28.9,<2.5,19660.88949,2011,182,7639
29.5,<2.5,20282.02838,2012,182,7640
30.2,<2.5,21650.75677,2013,182,7641
30.8,<2.5,22401.88043,2014,182,7642
31.5,<2.5,23388.4813,2015,182,7643
32.1,<2.5,23756.48429,2016,182,7644
5.6,0,0,1975,183,7645
5.8,0,0,1976,183,7646
5.9,0,0,1977,183,7647
6.1,0,0,1978,183,7648
6.2,0,0,1979,183,7649
6.4,0,0,1980,183,7650
6.6,0,0,1981,183,7651
6.7,0,0,1982,183,7652
6.9,0,0,1983,183,7653
7.1,0,0,1984,183,7654
7.2,0,0,1985,183,7655
7.4,0,0,1986,183,7656
7.6,0,0,1987,183,7657
7.8,0,0,1988,183,7658
8,0,0,1989,183,7659
8.2,0,8316.756977,1990,183,7660
8.4,0,7713.442194,1991,183,7661
8.6,0,6372.936516,1992,183,7662
8.9,0,6289.5988,1993,183,7663
9.1,0,5069.65859,1994,183,7664
9.4,0,4600.950576,1995,183,7665
9.7,0,4818.178022,1996,183,7666
10,0,4202.477205,1997,183,7667
10.3,0,4441.334655,1998,183,7668
10.6,0,5113.152372,1999,183,7669
11,0,5333.089242,2000,183,7670
11.3,6.9,5506.288635,2001,183,7671
11.7,6.3,5465.458385,2002,183,7672
12.1,5.3,5588.665852,2003,183,7673
12.5,4.6,5808.663395,2004,183,7674
12.9,4.3,6495.367897,2005,183,7675
13.4,4,7124.610846,2006,183,7676
13.8,4,7815.008519,2007,183,7677
14.3,4,8844.633509,2008,183,7678
14.8,4.4,9248.886549,2009,183,7679
15.3,4.6,9942.426956,2010,183,7680
15.8,4.9,11212.53851,2011,183,7681
16.3,5.1,12235.36862,2012,183,7682
16.9,4.7,13236.03965,2013,183,7683
17.4,4.2,14332.36577,2014,183,7684
18,3.6,14992.32314,2015,183,7685
18.6,3.7,15648.37311,2016,183,7686
17.9,0,0,1975,184,7687
18.6,0,0,1976,184,7688
19.4,0,0,1977,184,7689
20.1,0,0,1978,184,7690
20.9,0,0,1979,184,7691
21.7,0,0,1980,184,7692
22.5,0,0,1981,184,7693
23.3,0,0,1982,184,7694
24.2,0,0,1983,184,7695
25,0,0,1984,184,7696
25.9,0,0,1985,184,7697
26.8,0,0,1986,184,7698
27.8,0,0,1987,184,7699
28.8,0,0,1988,184,7700
29.7,0,0,1989,184,7701
30.7,0,2353.715762,1990,184,7702
31.7,0,2425.196423,1991,184,7703
32.7,0,2477.506569,1992,184,7704
33.6,0,2566.108775,1993,184,7705
34.5,0,2819.524183,1994,184,7706
35.4,0,2666.815396,1995,184,7707
36.2,0,2500.792413,1996,184,7708
37,0,2744.725059,1997,184,7709
37.8,0,3160.31176,1998,184,7710
38.5,0,3097.908226,1999,184,7711
39.3,0,3043.414457,2000,184,7712
40,0,3063.230227,2001,184,7713
40.8,0,3262.612943,2002,184,7714
41.5,0,3111.228556,2003,184,7715
42.3,0,3029.763194,2004,184,7716
43.1,0,2876.577955,2005,184,7717
43.9,0,2906.223804,2006,184,7718
44.7,0,3058.800344,2007,184,7719
45.5,0,3272.006838,2008,184,7720
46.2,0,3096.715258,2009,184,7721
47,0,2986.449856,2010,184,7722
47.8,0,3181.601723,2011,184,7723
48.6,0,3031.898968,2012,184,7724
49.4,0,3143.110114,2013,184,7725
50.1,0,3159.486065,2014,184,7726
50.9,0,3419.203468,2015,184,7727
51.6,0,3492.497412,2016,184,7728
0.6,0,0,1975,185,7729
0.6,0,0,1976,185,7730
0.7,0,0,1977,185,7731
0.7,0,0,1978,185,7732
0.8,0,0,1979,185,7733
0.8,0,0,1980,185,7734
0.8,0,0,1981,185,7735
0.9,0,0,1982,185,7736
0.9,0,0,1983,185,7737
1,0,0,1984,185,7738
1.1,0,0,1985,185,7739
1.1,0,0,1986,185,7740
1.2,0,0,1987,185,7741
1.3,0,0,1988,185,7742
1.3,0,0,1989,185,7743
1.4,0,769.4524841,1990,185,7744
1.5,0,785.1074145,1991,185,7745
1.6,0,785.2856907,1992,185,7746
1.7,0,823.1969913,1993,185,7747
1.8,0,848.0949739,1994,185,7748
1.9,0,916.2448658,1995,185,7749
2,0,968.6436054,1996,185,7750
2.1,0,987.138325,1997,185,7751
2.2,0,1004.066031,1998,185,7752
2.3,0,1051.312041,1999,185,7753
2.4,0,1049.778625,2000,185,7754
2.5,0,1067.961203,2001,185,7755
2.6,0,1122.249626,2002,185,7756
2.8,0,1154.200711,2003,185,7757
2.9,0,1190.574441,2004,185,7758
3.1,0,1222.703216,2005,185,7759
3.2,0,1308.421644,2006,185,7760
3.4,0,1370.274595,2007,185,7761
3.5,0,1439.110548,2008,185,7762
3.7,0,1485.027085,2009,185,7763
3.9,0,1515.866412,2010,185,7764
4.1,0,1602.544811,2011,185,7765
4.3,0,1608.439799,2012,185,7766
4.5,0,1610.810913,2013,185,7767
4.8,0,1637.275081,2014,185,7768
5,0,1665.949905,2015,185,7769
5.3,0,1687.082736,2016,185,7770
12.3,0,0,1975,186,7771
12.6,0,0,1976,186,7772
12.8,0,0,1977,186,7773
13.1,0,0,1978,186,7774
13.4,0,0,1979,186,7775
13.7,0,0,1980,186,7776
14,0,0,1981,186,7777
14.3,0,0,1982,186,7778
14.6,0,0,1983,186,7779
14.9,0,0,1984,186,7780
15.2,0,0,1985,186,7781
15.5,0,0,1986,186,7782
15.8,0,0,1987,186,7783
16.1,0,0,1988,186,7784
16.3,0,0,1989,186,7785
16.6,0,10463.95996,1990,186,7786
16.9,0,9563.882136,1991,186,7787
17.2,0,8611.474559,1992,186,7788
17.4,0,7382.299722,1993,186,7789
17.7,0,5717.528569,1994,186,7790
17.9,0,5059.822915,1995,186,7791
18.1,0,4594.432331,1996,186,7792
18.4,0,4497.390275,1997,186,7793
18.6,0,4451.547944,1998,186,7794
18.8,0,4484.733006,1999,186,7795
19.1,0,4797.380277,2000,186,7796
19.3,3,5291.680225,2001,186,7797
19.6,<2.5,5622.439849,2002,186,7798
19.9,<2.5,6201.06328,2003,186,7799
20.2,<2.5,7004.327676,2004,186,7800
20.5,<2.5,7246.351027,2005,186,7801
20.8,<2.5,7828.081179,2006,186,7802
21.1,<2.5,8497.059496,2007,186,7803
21.4,<2.5,8739.686077,2008,186,7804
21.7,<2.5,7479.34217,2009,186,7805
22,<2.5,7824.498452,2010,186,7806
22.4,<2.5,8281.867126,2011,186,7807
22.7,<2.5,8322.173034,2012,186,7808
23,<2.5,8338.91505,2013,186,7809
23.4,<2.5,8243.473515,2014,186,7810
23.7,2.8,7464.939834,2015,186,7811
24.1,<2.5,7668.055776,2016,186,7812
13.7,0,0,1975,187,7813
13.9,0,0,1976,187,7814
14,0,0,1977,187,7815
14.3,0,0,1978,187,7816
14.5,0,0,1979,187,7817
14.9,0,0,1980,187,7818
15.2,0,0,1981,187,7819
15.6,0,0,1982,187,7820
16.1,0,0,1983,187,7821
16.5,0,0,1984,187,7822
16.8,0,0,1985,187,7823
17.1,0,0,1986,187,7824
17.4,0,0,1987,187,7825
17.7,0,0,1988,187,7826
18,0,0,1989,187,7827
18.3,0,110432.465,1990,187,7828
18.6,0,105171.4096,1991,187,7829
18.9,0,102615.1703,1992,187,7830
19.2,0,98224.51647,1993,187,7831
19.5,0,99529.78072,1994,187,7832
19.8,0,100976.9451,1995,187,7833
20.1,0,101754.2957,1996,187,7834
20.5,0,104829.0273,1997,187,7835
20.9,0,100018.1038,1998,187,7836
21.3,0,97753.82842,1999,187,7837
21.8,0,102634.9243,2000,187,7838
22.3,3.4,98716.97042,2001,187,7839
22.8,4.4,95894.91443,2002,187,7840
23.4,5.9,97790.1774,2003,187,7841
23.9,7.7,98076.53316,2004,187,7842
24.5,8.9,91798.25991,2005,187,7843
25,9.3,88086.35738,2006,187,7844
25.7,9,78830.27664,2007,187,7845
26.3,8.2,71314.66882,2008,187,7846
27,7.5,60769.86103,2009,187,7847
27.7,6.4,57232.61808,2010,187,7848
28.3,5.5,58363.67822,2011,187,7849
29,4.5,59419.08949,2012,187,7850
29.7,3.6,61688.3803,2013,187,7851
30.3,3,63943.18583,2014,187,7852
31,2.8,66569.40341,2015,187,7853
31.7,2.8,67705.94933,2016,187,7854
9.4,0,0,1975,188,7855
9.6,0,0,1976,188,7856
9.9,0,0,1977,188,7857
10.1,0,0,1978,188,7858
10.4,0,0,1979,188,7859
10.7,0,0,1980,188,7860
11,0,0,1981,188,7861
11.3,0,0,1982,188,7862
11.6,0,0,1983,188,7863
11.9,0,0,1984,188,7864
12.3,0,0,1985,188,7865
12.6,0,0,1986,188,7866
12.9,0,0,1987,188,7867
13.3,0,0,1988,188,7868
13.6,0,0,1989,188,7869
14,0,26827.84226,1990,188,7870
14.4,0,26454.40981,1991,188,7871
14.8,0,26481.63157,1992,188,7872
15.2,0,27085.78766,1993,188,7873
15.7,0,28065.18545,1994,188,7874
16.2,0,28682.34216,1995,188,7875
16.6,0,29335.69611,1996,188,7876
17.1,0,30441.83937,1997,188,7877
17.6,0,31305.68625,1998,188,7878
18.1,0,32205.15089,1999,188,7879
18.6,0,33266.11643,2000,188,7880
19.2,<2.5,33981.37759,2001,188,7881
19.7,<2.5,34669.51824,2002,188,7882
20.3,<2.5,35656.178,2003,188,7883
20.8,<2.5,36292.18203,2004,188,7884
21.4,<2.5,37159.79896,2005,188,7885
21.9,<2.5,37793.6185,2006,188,7886
22.5,<2.5,38384.25197,2007,188,7887
23.1,<2.5,37903.38193,2008,188,7888
23.6,<2.5,36042.42423,2009,188,7889
24.2,<2.5,36366.98318,2010,188,7890
24.8,<2.5,36607.98109,2011,188,7891
25.4,<2.5,36892.85031,2012,188,7892
26,<2.5,37398.79722,2013,188,7893
26.6,<2.5,38251.79248,2014,188,7894
27.2,<2.5,38839.16696,2015,188,7895
27.8,<2.5,39309.32708,2016,188,7896
11.9,0,0,1975,189,7897
12.2,0,0,1976,189,7898
12.6,0,0,1977,189,7899
13,0,0,1978,189,7900
13.3,0,0,1979,189,7901
13.7,0,0,1980,189,7902
14.1,0,0,1981,189,7903
14.6,0,0,1982,189,7904
15,0,0,1983,189,7905
15.5,0,0,1984,189,7906
16,0,0,1985,189,7907
16.5,0,0,1986,189,7908
17,0,0,1987,189,7909
17.5,0,0,1988,189,7910
18.1,0,0,1989,189,7911
18.7,0,37062.13026,1990,189,7912
19.3,0,36543.08492,1991,189,7913
19.9,0,37321.12904,1992,189,7914
20.6,0,37843.57328,1993,189,7915
21.2,0,38891.6982,1994,189,7916
21.9,0,39476.26582,1995,189,7917
22.6,0,40500.79542,1996,189,7918
23.3,0,41811.63877,1997,189,7919
24.1,0,43166.08185,1998,189,7920
24.8,0,44672.54941,1999,189,7921
25.5,0,45986.05271,2000,189,7922
26.2,<2.5,45977.54999,2001,189,7923
26.9,<2.5,46366.57797,2002,189,7924
27.6,<2.5,47260.04194,2003,189,7925
28.3,<2.5,48597.33736,2004,189,7926
29,<2.5,49762.2379,2005,189,7927
29.7,<2.5,50598.94836,2006,189,7928
30.3,<2.5,51011.42503,2007,189,7929
31,<2.5,50383.84056,2008,189,7930
31.7,<2.5,48557.86764,2009,189,7931
32.3,<2.5,49374.17889,2010,189,7932
33,<2.5,49793.71352,2011,189,7933
33.6,<2.5,50520.34829,2012,189,7934
34.3,<2.5,51003.68599,2013,189,7935
34.9,<2.5,51921.98464,2014,189,7936
35.6,<2.5,53005.63615,2015,189,7937
36.2,<2.5,53399.35917,2016,189,7938
11.4,0,0,1975,190,7939
11.7,0,0,1976,190,7940
11.9,0,0,1977,190,7941
12.2,0,0,1978,190,7942
12.5,0,0,1979,190,7943
12.9,0,0,1980,190,7944
13.2,0,0,1981,190,7945
13.5,0,0,1982,190,7946
13.9,0,0,1983,190,7947
14.2,0,0,1984,190,7948
14.6,0,0,1985,190,7949
14.9,0,0,1986,190,7950
15.3,0,0,1987,190,7951
15.7,0,0,1988,190,7952
16.1,0,0,1989,190,7953
16.5,0,9840.72007,1990,190,7954
16.9,0,10117.19702,1991,190,7955
17.3,0,10840.71829,1992,190,7956
17.7,0,11047.22672,1993,190,7957
18.1,0,11764.79924,1994,190,7958
18.5,0,11511.0894,1995,190,7959
18.9,0,12066.24967,1996,190,7960
19.3,0,13005.63899,1997,190,7961
19.7,0,13506.11129,1998,190,7962
20.1,0,13175.44318,1999,190,7963
20.6,0,12874.76476,2000,190,7964
21,3.7,12358.045,2001,190,7965
21.4,3.6,11400.22433,2002,190,7966
21.9,3.7,11499.40964,2003,190,7967
22.3,3.9,12080.45626,2004,190,7968
22.8,3.9,12975.75648,2005,190,7969
23.2,3.7,13485.55487,2006,190,7970
23.7,3.1,14330.29472,2007,190,7971
24.1,2.6,15307.85795,2008,190,7972
24.6,<2.5,15900.82926,2009,190,7973
25.1,<2.5,17082.40466,2010,190,7974
25.5,<2.5,17904.74583,2011,190,7975
26,<2.5,18477.37913,2012,190,7976
26.5,<2.5,19270.5761,2013,190,7977
27,<2.5,19827.56499,2014,190,7978
27.5,<2.5,19831.4459,2015,190,7979
27.9,<2.5,20093.63226,2016,190,7980
4.4,0,0,1975,191,7981
4.6,0,0,1976,191,7982
4.8,0,0,1977,191,7983
5,0,0,1978,191,7984
5.2,0,0,1979,191,7985
5.4,0,0,1980,191,7986
5.6,0,0,1981,191,7987
5.8,0,0,1982,191,7988
6,0,0,1983,191,7989
6.2,0,0,1984,191,7990
6.4,0,0,1985,191,7991
6.6,0,0,1986,191,7992
6.8,0,0,1987,191,7993
7,0,0,1988,191,7994
7.2,0,0,1989,191,7995
7.4,0,3071.022647,1990,191,7996
7.6,0,2991.446165,1991,191,7997
7.8,0,2594.852007,1992,191,7998
8,0,2478.209376,1993,191,7999
8.2,0,2303.672203,1994,191,8000
8.5,0,2242.059663,1995,191,8001
8.7,0,2236.976535,1996,191,8002
8.9,0,2309.349584,1997,191,8003
9.2,0,2370.19491,1998,191,8004
9.5,0,2445.609277,1999,191,8005
9.8,0,2503.657346,2000,191,8006
10.1,18,2575.992404,2001,191,8007
10.4,19.4,2646.445073,2002,191,8008
10.7,18.8,2725.692293,2003,191,8009
11,16.9,2901.895529,2004,191,8010
11.4,14.9,3069.115166,2005,191,8011
11.8,12.7,3253.221059,2006,191,8012
12.2,11.6,3525.435558,2007,191,8013
12.6,11.3,3781.528957,2008,191,8014
13,11,4019.435793,2009,191,8015
13.5,10.3,4239.702208,2010,191,8016
13.9,9.4,4469.997484,2011,191,8017
14.4,8.7,4765.860109,2012,191,8018
14.9,6.6,5067.360265,2013,191,8019
15.4,4.7,5370.865802,2014,191,8020
16,2.9,5700.236028,2015,191,8021
16.6,2.9,6038.928299,2016,191,8022
5.6,0,0,1975,192,8023
5.8,0,0,1976,192,8024
6.1,0,0,1977,192,8025
6.3,0,0,1978,192,8026
6.6,0,0,1979,192,8027
6.9,0,0,1980,192,8028
7.2,0,0,1981,192,8029
7.6,0,0,1982,192,8030
7.9,0,0,1983,192,8031
8.3,0,0,1984,192,8032
8.7,0,0,1985,192,8033
9.1,0,0,1986,192,8034
9.5,0,0,1987,192,8035
9.9,0,0,1988,192,8036
10.4,0,0,1989,192,8037
10.8,0,2549.287954,1990,192,8038
11.3,0,2557.053812,1991,192,8039
11.7,0,2547.88244,1992,192,8040
12.2,0,2493.588783,1993,192,8041
12.6,0,2646.649631,1994,192,8042
13.1,0,2609.434204,1995,192,8043
13.6,0,2614.769639,1996,192,8044
14.1,0,2693.108513,1997,192,8045
14.6,0,2760.384391,1998,192,8046
15.1,0,2719.729957,1999,192,8047
15.6,0,2822.917121,2000,192,8048
16.2,7.5,2663.600485,2001,192,8049
16.7,7.3,2466.654977,2002,192,8050
17.3,6.9,2507.806814,2003,192,8051
17.8,6.6,2541.579864,2004,192,8052
18.4,6.4,2609.539864,2005,192,8053
19,5.8,2761.023672,2006,192,8054
19.5,5.4,2833.643045,2007,192,8055
20.1,5.1,2944.26146,2008,192,8056
20.7,5.2,2970.033065,2009,192,8057
21.3,5.3,2948.032937,2010,192,8058
22,5.7,2915.299885,2011,192,8059
22.6,6,2899.164415,2012,192,8060
23.2,6.5,2890.18939,2013,192,8061
23.9,7.1,2892.341604,2014,192,8062
24.5,8.4,2806.789686,2015,192,8063
25.2,9.2,2856.47531,2016,192,8064
9.6,0,0,1975,193,8065
9.9,0,0,1976,193,8066
10.3,0,0,1977,193,8067
10.7,0,0,1978,193,8068
11,0,0,1979,193,8069
11.4,0,0,1980,193,8070
11.8,0,0,1981,193,8071
12.2,0,0,1982,193,8072
12.6,0,0,1983,193,8073
12.9,0,0,1984,193,8074
13.3,0,0,1985,193,8075
13.7,0,0,1986,193,8076
14.1,0,0,1987,193,8077
14.5,0,0,1988,193,8078
14.9,0,0,1989,193,8079
15.3,0,14450.68384,1990,193,8080
15.8,0,15490.07649,1991,193,8081
16.2,0,16059.97594,1992,193,8082
16.6,0,15752.5068,1993,193,8083
17,0,15054.65778,1994,193,8084
17.4,0,15323.49839,1995,193,8085
17.8,0,14981.62528,1996,193,8086
18.2,0,15618.83956,1997,193,8087
18.6,0,15359.52283,1998,193,8088
19,0,14166.46488,1999,193,8089
19.4,0,14413.06332,2000,193,8090
19.9,15.1,14627.4273,2001,193,8091
20.3,15.2,13090.59206,2002,193,8092
20.6,14.8,11860.73286,2003,193,8093
21,10.1,13785.21822,2004,193,8094
21.4,8.5,14948.12511,2005,193,8095
21.8,7.2,16149.48034,2006,193,8096
22.2,4.9,17275.95936,2007,193,8097
22.5,2.9,17897.09846,2008,193,8098
22.9,<2.5,17053.93131,2009,193,8099
23.3,<2.5,16544.97206,2010,193,8100
23.7,2.5,16981.33549,2011,193,8101
24,3.3,17678.8125,2012,193,8102
24.4,4.7,17665.24,2013,193,8103
24.8,8.6,16745.02198,2014,193,8104
25.2,14,0,2015,193,8105
25.6,20.8,0,2016,193,8106
0.1,0,0,1975,194,8107
0.1,0,0,1976,194,8108
0.2,0,0,1977,194,8109
0.2,0,0,1978,194,8110
0.2,0,0,1979,194,8111
0.2,0,0,1980,194,8112
0.2,0,0,1981,194,8113
0.2,0,0,1982,194,8114
0.2,0,0,1983,194,8115
0.2,0,0,1984,194,8116
0.2,0,0,1985,194,8117
0.3,0,0,1986,194,8118
0.3,0,0,1987,194,8119
0.3,0,0,1988,194,8120
0.3,0,0,1989,194,8121
0.3,0,1452.877479,1990,194,8122
0.3,0,1507.191728,1991,194,8123
0.4,0,1603.903822,1992,194,8124
0.4,0,1699.222153,1993,194,8125
0.4,0,1815.275905,1994,194,8126
0.5,0,1954.776754,1995,194,8127
0.5,0,2104.505112,1996,194,8128
0.5,0,2244.310844,1997,194,8129
0.6,0,2343.440239,1998,194,8130
0.6,0,2426.282479,1999,194,8131
0.6,0,2562.104865,2000,194,8132
0.7,19.8,2692.125097,2001,194,8133
0.7,18.1,2833.770963,2002,194,8134
0.8,16.4,3000.311156,2003,194,8135
0.9,15.7,3196.297215,2004,194,8136
0.9,15.6,3405.679195,2005,194,8137
1,15.4,3609.683037,2006,194,8138
1.1,14.2,3831.243217,2007,194,8139
1.2,12.9,4009.959321,2008,194,8140
1.3,11.9,4185.019792,2009,194,8141
1.4,11.1,4408.168612,2010,194,8142
1.5,10.5,4632.765965,2011,194,8143
1.6,10.1,4821.137231,2012,194,8144
1.7,9.8,5024.438902,2013,194,8145
1.8,9,5264.8281,2014,194,8146
2,8.2,5554.858056,2015,194,8147
2.1,7.6,5837.628704,2016,194,8148
0.8,0,0,1975,195,8149
0.8,0,0,1976,195,8150
0.8,0,0,1977,195,8151
0.9,0,0,1978,195,8152
0.9,0,0,1979,195,8153
1,0,0,1980,195,8154
1,0,0,1981,195,8155
1,0,0,1982,195,8156
1.1,0,0,1983,195,8157
1.2,0,0,1984,195,8158
1.2,0,0,1985,195,8159
1.3,0,0,1986,195,8160
1.3,0,0,1987,195,8161
1.4,0,0,1988,195,8162
1.5,0,0,1989,195,8163
1.6,0,0,1990,195,8164
1.7,0,0,1991,195,8165
1.7,0,0,1992,195,8166
1.8,0,0,1993,195,8167
1.9,0,0,1994,195,8168
2.1,0,0,1995,195,8169
2.2,0,0,1996,195,8170
2.3,0,0,1997,195,8171
2.4,0,0,1998,195,8172
2.5,0,0,1999,195,8173
2.7,0,0,2000,195,8174
2.8,0,0,2001,195,8175
3,0,0,2002,195,8176
3.2,0,0,2003,195,8177
3.3,0,0,2004,195,8178
3.5,0,0,2005,195,8179
3.7,0,0,2006,195,8180
